X,Y,Rang,Type,ID
770322.882813425,6270649.59633198,23,Site,1866
770327.150506345,6270646.99118378,23,Site,1867
770331.418199265,6270644.38603558,23,Site,1868
770335.685892184,6270641.78088738,23,Site,1869
770339.953585104,6270639.17573918,23,Site,1870
770344.221278024,6270636.57059098,23,Site,1871
770348.488970944,6270633.96544279,23,Site,1872
770352.756663863,6270631.36029459,23,Site,1873
770357.024356783,6270628.75514639,23,Site,1874
770361.292049703,6270626.14999819,23,Site,1875
770365.559742623,6270623.54484999,23,Site,1876
770369.827435542,6270620.93970179,23,Site,1877
770374.095128462,6270618.33455359,23,Site,1878
770378.362821382,6270615.72940539,23,Site,1879
770382.630514302,6270613.12425719,23,Site,1880
770210.906377756,6270724.11554173,24,Site,1881
770215.171682516,6270721.50648533,24,Site,1882
770219.436987275,6270718.89742893,24,Site,1883
770223.702292035,6270716.28837253,24,Site,1884
770227.967596794,6270713.67931612,24,Site,1885
770232.232901554,6270711.07025972,24,Site,1886
770236.498206313,6270708.46120332,24,Site,1887
770240.763511073,6270705.85214692,24,Site,1888
770245.028815833,6270703.24309052,24,Site,1889
770249.294120592,6270700.63403411,24,Site,1890
770253.559425352,6270698.02497771,24,Site,1891
770257.824730111,6270695.41592131,24,Site,1892
770262.090034871,6270692.80686491,24,Site,1893
770266.355339631,6270690.19780851,24,Site,1894
770270.62064439,6270687.5887521,24,Site,1895
770274.88594915,6270684.9796957,24,Site,1896
770279.151253909,6270682.3706393,24,Site,1897
770283.416558669,6270679.7615829,24,Site,1898
770287.681863429,6270677.1525265,24,Site,1899
770291.947168188,6270674.5434701,24,Site,1900
770296.212472948,6270671.93441369,24,Site,1901
770300.477777707,6270669.32535729,24,Site,1902
770304.743082467,6270666.71630089,24,Site,1903
770309.008387226,6270664.10724449,24,Site,1904
770313.273691986,6270661.49818809,24,Site,1905
770317.538996746,6270658.88913168,24,Site,1906
770321.804301505,6270656.28007528,24,Site,1907
770326.069606265,6270653.67101888,24,Site,1908
770330.334911024,6270651.06196248,24,Site,1909
770334.600215784,6270648.45290608,24,Site,1910
770338.865520544,6270645.84384968,24,Site,1911
770343.130825303,6270643.23479327,24,Site,1912
770347.396130063,6270640.62573687,24,Site,1913
770351.661434822,6270638.01668047,24,Site,1914
770355.926739582,6270635.40762407,24,Site,1915
770360.192044342,6270632.79856767,24,Site,1916
770364.457349101,6270630.18951126,24,Site,1917
770368.722653861,6270627.58045486,24,Site,1918
770372.98795862,6270624.97139846,24,Site,1919
770377.25326338,6270622.36234206,24,Site,1920
770381.51856814,6270619.75328566,24,Site,1921
770385.783872899,6270617.14422926,24,Site,1922
770209.358152439,6270721.94802629,24,Site,1923
770213.624469661,6270719.34062579,24,Site,1924
770217.890786883,6270716.73322529,24,Site,1925
770222.157104105,6270714.12582479,24,Site,1926
770226.423421327,6270711.51842429,24,Site,1927
770230.689738549,6270708.91102379,24,Site,1928
770234.95605577,6270706.30362329,24,Site,1929
770239.222372992,6270703.69622279,24,Site,1930
770243.488690214,6270701.08882229,24,Site,1931
770247.755007436,6270698.4814218,24,Site,1932
770252.021324658,6270695.8740213,24,Site,1933
770256.287641879,6270693.2666208,24,Site,1934
770260.553959101,6270690.6592203,24,Site,1935
770264.820276323,6270688.0518198,24,Site,1936
770269.086593545,6270685.4444193,24,Site,1937
770273.352910767,6270682.8370188,24,Site,1938
770277.619227989,6270680.2296183,24,Site,1939
770281.88554521,6270677.6222178,24,Site,1940
770286.151862432,6270675.0148173,24,Site,1941
770290.418179654,6270672.4074168,24,Site,1942
770294.684496876,6270669.8000163,24,Site,1943
770298.950814098,6270667.19261581,24,Site,1944
770303.217131319,6270664.58521531,24,Site,1945
770307.483448541,6270661.97781481,24,Site,1946
770311.749765763,6270659.37041431,24,Site,1947
770316.016082985,6270656.76301381,24,Site,1948
770320.282400207,6270654.15561331,24,Site,1949
770324.548717428,6270651.54821281,24,Site,1950
770328.81503465,6270648.94081231,24,Site,1951
770333.081351872,6270646.33341181,24,Site,1952
770337.347669094,6270643.72601131,24,Site,1953
770341.613986316,6270641.11861081,24,Site,1954
770345.880303538,6270638.51121031,24,Site,1955
770350.146620759,6270635.90380982,24,Site,1956
770354.412937981,6270633.29640932,24,Site,1957
770358.679255203,6270630.68900882,24,Site,1958
770362.945572425,6270628.08160832,24,Site,1959
770367.211889647,6270625.47420782,24,Site,1960
770371.478206869,6270622.86680732,24,Site,1961
770375.74452409,6270620.25940682,24,Site,1962
770380.010841312,6270617.65200632,24,Site,1963
770384.277158534,6270615.04460582,24,Site,1964
770211.835312946,6270726.4378797,25,Site,1965
770216.096926589,6270723.82279861,25,Site,1966
770220.358540232,6270721.20771751,25,Site,1967
770224.620153875,6270718.59263641,25,Site,1968
770228.881767519,6270715.97755531,25,Site,1969
770233.143381162,6270713.36247421,25,Site,1970
770237.404994805,6270710.74739311,25,Site,1971
770241.666608448,6270708.13231201,25,Site,1972
770245.928222092,6270705.51723091,25,Site,1973
770250.189835735,6270702.90214981,25,Site,1974
770254.451449378,6270700.28706871,25,Site,1975
770258.713063021,6270697.67198761,25,Site,1976
770262.974676665,6270695.05690651,25,Site,1977
770267.236290308,6270692.44182541,25,Site,1978
770271.497903951,6270689.82674432,25,Site,1979
770275.759517594,6270687.21166322,25,Site,1980
770280.021131238,6270684.59658212,25,Site,1981
770284.282744881,6270681.98150102,25,Site,1982
770288.544358524,6270679.36641992,25,Site,1983
770292.805972167,6270676.75133882,25,Site,1984
770297.067585811,6270674.13625772,25,Site,1985
770301.329199454,6270671.52117662,25,Site,1986
770305.590813097,6270668.90609552,25,Site,1987
770309.85242674,6270666.29101442,25,Site,1988
770314.114040383,6270663.67593332,25,Site,1989
770318.375654027,6270661.06085222,25,Site,1990
770322.63726767,6270658.44577112,25,Site,1991
770326.898881313,6270655.83069002,25,Site,1992
770331.160494956,6270653.21560893,25,Site,1993
770335.4221086,6270650.60052783,25,Site,1994
770339.683722243,6270647.98544673,25,Site,1995
770343.945335886,6270645.37036563,25,Site,1996
770348.206949529,6270642.75528453,25,Site,1997
770352.468563173,6270640.14020343,25,Site,1998
770356.730176816,6270637.52512233,25,Site,1999
770360.991790459,6270634.91004123,25,Site,2000
770365.253404102,6270632.29496013,25,Site,2001
770369.515017746,6270629.67987903,25,Site,2002
770373.776631389,6270627.06479793,25,Site,2003
770378.038245032,6270624.44971683,25,Site,2004
770382.299858675,6270621.83463573,25,Site,2005
770386.561472318,6270619.21955463,25,Site,2006
770210.906377756,6270724.11554173,25,Site,2007
770215.171682516,6270721.50648533,25,Site,2008
770219.436987275,6270718.89742893,25,Site,2009
770223.702292035,6270716.28837253,25,Site,2010
770227.967596794,6270713.67931612,25,Site,2011
770232.232901554,6270711.07025972,25,Site,2012
770236.498206313,6270708.46120332,25,Site,2013
770240.763511073,6270705.85214692,25,Site,2014
770245.028815833,6270703.24309052,25,Site,2015
770249.294120592,6270700.63403411,25,Site,2016
770253.559425352,6270698.02497771,25,Site,2017
770257.824730111,6270695.41592131,25,Site,2018
770262.090034871,6270692.80686491,25,Site,2019
770266.355339631,6270690.19780851,25,Site,2020
770270.62064439,6270687.5887521,25,Site,2021
770274.88594915,6270684.9796957,25,Site,2022
770279.151253909,6270682.3706393,25,Site,2023
770283.416558669,6270679.7615829,25,Site,2024
770287.681863429,6270677.1525265,25,Site,2025
770291.947168188,6270674.5434701,25,Site,2026
770296.212472948,6270671.93441369,25,Site,2027
770300.477777707,6270669.32535729,25,Site,2028
770304.743082467,6270666.71630089,25,Site,2029
770309.008387226,6270664.10724449,25,Site,2030
770313.273691986,6270661.49818809,25,Site,2031
770317.538996746,6270658.88913168,25,Site,2032
770321.804301505,6270656.28007528,25,Site,2033
770326.069606265,6270653.67101888,25,Site,2034
770330.334911024,6270651.06196248,25,Site,2035
770334.600215784,6270648.45290608,25,Site,2036
770338.865520544,6270645.84384968,25,Site,2037
770343.130825303,6270643.23479327,25,Site,2038
770347.396130063,6270640.62573687,25,Site,2039
770351.661434822,6270638.01668047,25,Site,2040
770355.926739582,6270635.40762407,25,Site,2041
770360.192044342,6270632.79856767,25,Site,2042
770364.457349101,6270630.18951126,25,Site,2043
770368.722653861,6270627.58045486,25,Site,2044
770372.98795862,6270624.97139846,25,Site,2045
770377.25326338,6270622.36234206,25,Site,2046
770381.51856814,6270619.75328566,25,Site,2047
770385.783872899,6270617.14422926,25,Site,2048
770214.002828389,6270728.14092755,26,Site,2049
770218.264973172,6270725.52671221,26,Site,2050
770222.527117954,6270722.91249687,26,Site,2051
770226.789262737,6270720.29828153,26,Site,2052
770231.05140752,6270717.68406619,26,Site,2053
770235.313552303,6270715.06985085,26,Site,2054
770239.575697085,6270712.45563551,26,Site,2055
770243.837841868,6270709.84142016,26,Site,2056
770248.099986651,6270707.22720482,26,Site,2057
770252.362131434,6270704.61298948,26,Site,2058
770256.624276217,6270701.99877414,26,Site,2059
770260.886420999,6270699.3845588,26,Site,2060
770265.148565782,6270696.77034346,26,Site,2061
770269.410710565,6270694.15612812,26,Site,2062
770273.672855348,6270691.54191278,26,Site,2063
770277.93500013,6270688.92769743,26,Site,2064
770282.197144913,6270686.31348209,26,Site,2065
770286.459289696,6270683.69926675,26,Site,2066
770290.721434479,6270681.08505141,26,Site,2067
770294.983579262,6270678.47083607,26,Site,2068
770299.245724044,6270675.85662073,26,Site,2069
770303.507868827,6270673.24240539,26,Site,2070
770307.77001361,6270670.62819004,26,Site,2071
770312.032158393,6270668.0139747,26,Site,2072
770316.294303175,6270665.39975936,26,Site,2073
770320.556447958,6270662.78554402,26,Site,2074
770324.818592741,6270660.17132868,26,Site,2075
770329.080737524,6270657.55711334,26,Site,2076
770333.342882307,6270654.942898,26,Site,2077
770337.605027089,6270652.32868266,26,Site,2078
770341.867171872,6270649.71446731,26,Site,2079
770346.129316655,6270647.10025197,26,Site,2080
770350.391461438,6270644.48603663,26,Site,2081
770354.65360622,6270641.87182129,26,Site,2082
770358.915751003,6270639.25760595,26,Site,2083
770363.177895786,6270636.64339061,26,Site,2084
770367.440040569,6270634.02917527,26,Site,2085
770371.702185352,6270631.41495993,26,Site,2086
770375.964330134,6270628.80074458,26,Site,2087
770380.226474917,6270626.18652924,26,Site,2088
770384.4886197,6270623.5723139,26,Site,2089
770388.750764483,6270620.95809856,26,Site,2090
770211.835312946,6270726.4378797,26,Site,2091
770216.096926589,6270723.82279861,26,Site,2092
770220.358540232,6270721.20771751,26,Site,2093
770224.620153875,6270718.59263641,26,Site,2094
770228.881767519,6270715.97755531,26,Site,2095
770233.143381162,6270713.36247421,26,Site,2096
770237.404994805,6270710.74739311,26,Site,2097
770241.666608448,6270708.13231201,26,Site,2098
770245.928222092,6270705.51723091,26,Site,2099
770250.189835735,6270702.90214981,26,Site,2100
770254.451449378,6270700.28706871,26,Site,2101
770258.713063021,6270697.67198761,26,Site,2102
770262.974676665,6270695.05690651,26,Site,2103
770267.236290308,6270692.44182541,26,Site,2104
770271.497903951,6270689.82674432,26,Site,2105
770275.759517594,6270687.21166322,26,Site,2106
770280.021131238,6270684.59658212,26,Site,2107
770284.282744881,6270681.98150102,26,Site,2108
770288.544358524,6270679.36641992,26,Site,2109
770292.805972167,6270676.75133882,26,Site,2110
770297.067585811,6270674.13625772,26,Site,2111
770301.329199454,6270671.52117662,26,Site,2112
770305.590813097,6270668.90609552,26,Site,2113
770309.85242674,6270666.29101442,26,Site,2114
770314.114040383,6270663.67593332,26,Site,2115
770318.375654027,6270661.06085222,26,Site,2116
770322.63726767,6270658.44577112,26,Site,2117
770326.898881313,6270655.83069002,26,Site,2118
770331.160494956,6270653.21560893,26,Site,2119
770335.4221086,6270650.60052783,26,Site,2120
770339.683722243,6270647.98544673,26,Site,2121
770343.945335886,6270645.37036563,26,Site,2122
770348.206949529,6270642.75528453,26,Site,2123
770352.468563173,6270640.14020343,26,Site,2124
770356.730176816,6270637.52512233,26,Site,2125
770360.991790459,6270634.91004123,26,Site,2126
770365.253404102,6270632.29496013,26,Site,2127
770369.515017746,6270629.67987903,26,Site,2128
770373.776631389,6270627.06479793,26,Site,2129
770378.038245032,6270624.44971683,26,Site,2130
770382.299858675,6270621.83463573,26,Site,2131
770386.561472318,6270619.21955463,26,Site,2132
770214.312473452,6270730.308443,27,Site,2133
770218.579712973,6270727.70255219,27,Site,2134
770222.846952495,6270725.09666139,27,Site,2135
770227.114192016,6270722.49077059,27,Site,2136
770231.381431537,6270719.88487979,27,Site,2137
770235.648671059,6270717.27898899,27,Site,2138
770239.91591058,6270714.67309819,27,Site,2139
770244.183150101,6270712.06720739,27,Site,2140
770248.450389622,6270709.46131659,27,Site,2141
770252.717629144,6270706.85542578,27,Site,2142
770256.984868665,6270704.24953498,27,Site,2143
770261.252108186,6270701.64364418,27,Site,2144
770265.519347708,6270699.03775338,27,Site,2145
770269.786587229,6270696.43186258,27,Site,2146
770274.05382675,6270693.82597178,27,Site,2147
770278.321066271,6270691.22008098,27,Site,2148
770282.588305793,6270688.61419018,27,Site,2149
770286.855545314,6270686.00829937,27,Site,2150
770291.122784835,6270683.40240857,27,Site,2151
770295.390024356,6270680.79651777,27,Site,2152
770299.657263878,6270678.19062697,27,Site,2153
770303.924503399,6270675.58473617,27,Site,2154
770308.19174292,6270672.97884537,27,Site,2155
770312.458982441,6270670.37295457,27,Site,2156
770316.726221963,6270667.76706377,27,Site,2157
770320.993461484,6270665.16117296,27,Site,2158
770325.260701005,6270662.55528216,27,Site,2159
770329.527940527,6270659.94939136,27,Site,2160
770333.795180048,6270657.34350056,27,Site,2161
770338.062419569,6270654.73760976,27,Site,2162
770342.32965909,6270652.13171896,27,Site,2163
770346.596898612,6270649.52582816,27,Site,2164
770350.864138133,6270646.91993736,27,Site,2165
770355.131377654,6270644.31404655,27,Site,2166
770359.398617176,6270641.70815575,27,Site,2167
770363.665856697,6270639.10226495,27,Site,2168
770367.933096218,6270636.49637415,27,Site,2169
770372.200335739,6270633.89048335,27,Site,2170
770376.467575261,6270631.28459255,27,Site,2171
770380.734814782,6270628.67870175,27,Site,2172
770385.002054303,6270626.07281095,27,Site,2173
770389.269293824,6270623.46692014,27,Site,2174
770214.002828389,6270728.14092755,27,Site,2175
770218.264973172,6270725.52671221,27,Site,2176
770222.527117954,6270722.91249687,27,Site,2177
770226.789262737,6270720.29828153,27,Site,2178
770231.05140752,6270717.68406619,27,Site,2179
770235.313552303,6270715.06985085,27,Site,2180
770239.575697085,6270712.45563551,27,Site,2181
770243.837841868,6270709.84142016,27,Site,2182
770248.099986651,6270707.22720482,27,Site,2183
770252.362131434,6270704.61298948,27,Site,2184
770256.624276217,6270701.99877414,27,Site,2185
770260.886420999,6270699.3845588,27,Site,2186
770265.148565782,6270696.77034346,27,Site,2187
770269.410710565,6270694.15612812,27,Site,2188
770273.672855348,6270691.54191278,27,Site,2189
770277.93500013,6270688.92769743,27,Site,2190
770282.197144913,6270686.31348209,27,Site,2191
770286.459289696,6270683.69926675,27,Site,2192
770290.721434479,6270681.08505141,27,Site,2193
770294.983579262,6270678.47083607,27,Site,2194
770299.245724044,6270675.85662073,27,Site,2195
770303.507868827,6270673.24240539,27,Site,2196
770307.77001361,6270670.62819004,27,Site,2197
770312.032158393,6270668.0139747,27,Site,2198
770316.294303175,6270665.39975936,27,Site,2199
770320.556447958,6270662.78554402,27,Site,2200
770324.818592741,6270660.17132868,27,Site,2201
770329.080737524,6270657.55711334,27,Site,2202
770333.342882307,6270654.942898,27,Site,2203
770337.605027089,6270652.32868266,27,Site,2204
770341.867171872,6270649.71446731,27,Site,2205
770346.129316655,6270647.10025197,27,Site,2206
770350.391461438,6270644.48603663,27,Site,2207
770354.65360622,6270641.87182129,27,Site,2208
770358.915751003,6270639.25760595,27,Site,2209
770363.177895786,6270636.64339061,27,Site,2210
770367.440040569,6270634.02917527,27,Site,2211
770371.702185352,6270631.41495993,27,Site,2212
770375.964330134,6270628.80074458,27,Site,2213
770380.226474917,6270626.18652924,27,Site,2214
770384.4886197,6270623.5723139,27,Site,2215
770388.750764483,6270620.95809856,27,Site,2216
770215.705876237,6270732.94042603,28,Site,2217
770219.96941945,6270730.32849202,28,Site,2218
770224.232962662,6270727.71655801,28,Site,2219
770228.496505875,6270725.104624,28,Site,2220
770232.760049088,6270722.49268999,28,Site,2221
770237.0235923,6270719.88075598,28,Site,2222
770241.287135513,6270717.26882197,28,Site,2223
770245.550678726,6270714.65688796,28,Site,2224
770249.814221938,6270712.04495395,28,Site,2225
770254.077765151,6270709.43301994,28,Site,2226
770258.341308364,6270706.82108593,28,Site,2227
770262.604851576,6270704.20915192,28,Site,2228
770266.868394789,6270701.59721791,28,Site,2229
770271.131938002,6270698.9852839,28,Site,2230
770275.395481214,6270696.37334989,28,Site,2231
770279.659024427,6270693.76141588,28,Site,2232
770283.92256764,6270691.14948187,28,Site,2233
770288.186110852,6270688.53754786,28,Site,2234
770292.449654065,6270685.92561385,28,Site,2235
770296.713197278,6270683.31367984,28,Site,2236
770300.97674049,6270680.70174583,28,Site,2237
770305.240283703,6270678.08981182,28,Site,2238
770309.503826916,6270675.47787781,28,Site,2239
770313.767370128,6270672.8659438,28,Site,2240
770318.030913341,6270670.25400979,28,Site,2241
770322.294456554,6270667.64207578,28,Site,2242
770326.557999766,6270665.03014177,28,Site,2243
770330.821542979,6270662.41820776,28,Site,2244
770335.085086192,6270659.80627375,28,Site,2245
770339.348629404,6270657.19433974,28,Site,2246
770343.612172617,6270654.58240573,28,Site,2247
770347.87571583,6270651.97047172,28,Site,2248
770352.139259042,6270649.35853771,28,Site,2249
770356.402802255,6270646.7466037,28,Site,2250
770360.666345468,6270644.13466969,28,Site,2251
770364.92988868,6270641.52273568,28,Site,2252
770369.193431893,6270638.91080167,28,Site,2253
770373.456975106,6270636.29886766,28,Site,2254
770377.720518318,6270633.68693365,28,Site,2255
770381.984061531,6270631.07499964,28,Site,2256
770386.247604744,6270628.46306563,28,Site,2257
770390.511147956,6270625.85113162,28,Site,2258
770214.312473452,6270730.308443,28,Site,2259
770218.579712973,6270727.70255219,28,Site,2260
770222.846952495,6270725.09666139,28,Site,2261
770227.114192016,6270722.49077059,28,Site,2262
770231.381431537,6270719.88487979,28,Site,2263
770235.648671059,6270717.27898899,28,Site,2264
770239.91591058,6270714.67309819,28,Site,2265
770244.183150101,6270712.06720739,28,Site,2266
770248.450389622,6270709.46131659,28,Site,2267
770252.717629144,6270706.85542578,28,Site,2268
770256.984868665,6270704.24953498,28,Site,2269
770261.252108186,6270701.64364418,28,Site,2270
770265.519347708,6270699.03775338,28,Site,2271
770269.786587229,6270696.43186258,28,Site,2272
770274.05382675,6270693.82597178,28,Site,2273
770278.321066271,6270691.22008098,28,Site,2274
770282.588305793,6270688.61419018,28,Site,2275
770286.855545314,6270686.00829937,28,Site,2276
770291.122784835,6270683.40240857,28,Site,2277
770295.390024356,6270680.79651777,28,Site,2278
770299.657263878,6270678.19062697,28,Site,2279
770303.924503399,6270675.58473617,28,Site,2280
770308.19174292,6270672.97884537,28,Site,2281
770312.458982441,6270670.37295457,28,Site,2282
770316.726221963,6270667.76706377,28,Site,2283
770320.993461484,6270665.16117296,28,Site,2284
770325.260701005,6270662.55528216,28,Site,2285
770329.527940527,6270659.94939136,28,Site,2286
770333.795180048,6270657.34350056,28,Site,2287
770338.062419569,6270654.73760976,28,Site,2288
770342.32965909,6270652.13171896,28,Site,2289
770346.596898612,6270649.52582816,28,Site,2290
770350.864138133,6270646.91993736,28,Site,2291
770355.131377654,6270644.31404655,28,Site,2292
770359.398617176,6270641.70815575,28,Site,2293
770363.665856697,6270639.10226495,28,Site,2294
770367.933096218,6270636.49637415,28,Site,2295
770372.200335739,6270633.89048335,28,Site,2296
770376.467575261,6270631.28459255,28,Site,2297
770380.734814782,6270628.67870175,28,Site,2298
770385.002054303,6270626.07281095,28,Site,2299
770389.269293824,6270623.46692014,28,Site,2300
770217.099279022,6270734.79829641,29,Site,2301
770221.36642953,6270732.19225986,29,Site,2302
770225.633580038,6270729.5862233,29,Site,2303
770229.900730546,6270726.98018674,29,Site,2304
770234.167881054,6270724.37415018,29,Site,2305
770238.435031562,6270721.76811362,29,Site,2306
770242.70218207,6270719.16207707,29,Site,2307
770246.969332578,6270716.55604051,29,Site,2308
770251.236483086,6270713.95000395,29,Site,2309
770255.503633594,6270711.34396739,29,Site,2310
770259.770784102,6270708.73793083,29,Site,2311
770264.03793461,6270706.13189427,29,Site,2312
770268.305085118,6270703.52585772,29,Site,2313
770272.572235626,6270700.91982116,29,Site,2314
770276.839386134,6270698.3137846,29,Site,2315
770281.106536642,6270695.70774804,29,Site,2316
770285.37368715,6270693.10171148,29,Site,2317
770289.640837658,6270690.49567493,29,Site,2318
770293.907988166,6270687.88963837,29,Site,2319
770298.175138674,6270685.28360181,29,Site,2320
770302.442289182,6270682.67756525,29,Site,2321
770306.70943969,6270680.07152869,29,Site,2322
770310.976590198,6270677.46549214,29,Site,2323
770315.243740706,6270674.85945558,29,Site,2324
770319.510891214,6270672.25341902,29,Site,2325
770323.778041722,6270669.64738246,29,Site,2326
770328.04519223,6270667.0413459,29,Site,2327
770332.312342738,6270664.43530935,29,Site,2328
770336.579493247,6270661.82927279,29,Site,2329
770340.846643755,6270659.22323623,29,Site,2330
770345.113794263,6270656.61719967,29,Site,2331
770349.380944771,6270654.01116311,29,Site,2332
770353.648095279,6270651.40512656,29,Site,2333
770357.915245787,6270648.79909,29,Site,2334
770362.182396295,6270646.19305344,29,Site,2335
770366.449546803,6270643.58701688,29,Site,2336
770370.716697311,6270640.98098032,29,Site,2337
770374.983847819,6270638.37494377,29,Site,2338
770379.250998327,6270635.76890721,29,Site,2339
770383.518148835,6270633.16287065,29,Site,2340
770387.785299343,6270630.55683409,29,Site,2341
770392.052449851,6270627.95079753,29,Site,2342
770215.705876237,6270732.94042603,29,Site,2343
770219.96941945,6270730.32849202,29,Site,2344
770224.232962662,6270727.71655801,29,Site,2345
770228.496505875,6270725.104624,29,Site,2346
770232.760049088,6270722.49268999,29,Site,2347
770237.0235923,6270719.88075598,29,Site,2348
770241.287135513,6270717.26882197,29,Site,2349
770245.550678726,6270714.65688796,29,Site,2350
770249.814221938,6270712.04495395,29,Site,2351
770254.077765151,6270709.43301994,29,Site,2352
770258.341308364,6270706.82108593,29,Site,2353
770262.604851576,6270704.20915192,29,Site,2354
770266.868394789,6270701.59721791,29,Site,2355
770271.131938002,6270698.9852839,29,Site,2356
770275.395481214,6270696.37334989,29,Site,2357
770279.659024427,6270693.76141588,29,Site,2358
770283.92256764,6270691.14948187,29,Site,2359
770288.186110852,6270688.53754786,29,Site,2360
770292.449654065,6270685.92561385,29,Site,2361
770296.713197278,6270683.31367984,29,Site,2362
770300.97674049,6270680.70174583,29,Site,2363
770305.240283703,6270678.08981182,29,Site,2364
770309.503826916,6270675.47787781,29,Site,2365
770313.767370128,6270672.8659438,29,Site,2366
770318.030913341,6270670.25400979,29,Site,2367
770322.294456554,6270667.64207578,29,Site,2368
770326.557999766,6270665.03014177,29,Site,2369
770330.821542979,6270662.41820776,29,Site,2370
770335.085086192,6270659.80627375,29,Site,2371
770339.348629404,6270657.19433974,29,Site,2372
770343.612172617,6270654.58240573,29,Site,2373
770347.87571583,6270651.97047172,29,Site,2374
770352.139259042,6270649.35853771,29,Site,2375
770356.402802255,6270646.7466037,29,Site,2376
770360.666345468,6270644.13466969,29,Site,2377
770364.92988868,6270641.52273568,29,Site,2378
770369.193431893,6270638.91080167,29,Site,2379
770373.456975106,6270636.29886766,29,Site,2380
770377.720518318,6270633.68693365,29,Site,2381
770381.984061531,6270631.07499964,29,Site,2382
770386.247604744,6270628.46306563,29,Site,2383
770390.511147956,6270625.85113162,29,Site,2384
770218.647504338,6270737.12063439,30,Site,2385
770222.912608897,6270734.51125072,30,Site,2386
770227.177713455,6270731.90186706,30,Site,2387
770231.442818013,6270729.2924834,30,Site,2388
770235.707922572,6270726.68309973,30,Site,2389
770239.97302713,6270724.07371607,30,Site,2390
770244.238131688,6270721.4643324,30,Site,2391
770248.503236247,6270718.85494874,30,Site,2392
770252.768340805,6270716.24556508,30,Site,2393
770257.033445363,6270713.63618141,30,Site,2394
770261.298549921,6270711.02679775,30,Site,2395
770265.56365448,6270708.41741408,30,Site,2396
770269.828759038,6270705.80803042,30,Site,2397
770274.093863596,6270703.19864675,30,Site,2398
770278.358968155,6270700.58926309,30,Site,2399
770282.624072713,6270697.97987943,30,Site,2400
770286.889177271,6270695.37049576,30,Site,2401
770291.15428183,6270692.7611121,30,Site,2402
770295.419386388,6270690.15172843,30,Site,2403
770299.684490946,6270687.54234477,30,Site,2404
770303.949595505,6270684.93296111,30,Site,2405
770308.214700063,6270682.32357744,30,Site,2406
770312.479804621,6270679.71419378,30,Site,2407
770316.74490918,6270677.10481011,30,Site,2408
770321.010013738,6270674.49542645,30,Site,2409
770325.275118296,6270671.88604278,30,Site,2410
770329.540222855,6270669.27665912,30,Site,2411
770333.805327413,6270666.66727546,30,Site,2412
770338.070431971,6270664.05789179,30,Site,2413
770342.33553653,6270661.44850813,30,Site,2414
770346.600641088,6270658.83912446,30,Site,2415
770350.865745646,6270656.2297408,30,Site,2416
770355.130850205,6270653.62035714,30,Site,2417
770359.395954763,6270651.01097347,30,Site,2418
770363.661059321,6270648.40158981,30,Site,2419
770367.92616388,6270645.79220614,30,Site,2420
770372.191268438,6270643.18282248,30,Site,2421
770376.456372996,6270640.57343882,30,Site,2422
770380.721477555,6270637.96405515,30,Site,2423
770217.099279022,6270734.79829641,30,Site,2424
770221.36642953,6270732.19225986,30,Site,2425
770225.633580038,6270729.5862233,30,Site,2426
770229.900730546,6270726.98018674,30,Site,2427
770234.167881054,6270724.37415018,30,Site,2428
770238.435031562,6270721.76811362,30,Site,2429
770242.70218207,6270719.16207707,30,Site,2430
770246.969332578,6270716.55604051,30,Site,2431
770251.236483086,6270713.95000395,30,Site,2432
770255.503633594,6270711.34396739,30,Site,2433
770259.770784102,6270708.73793083,30,Site,2434
770264.03793461,6270706.13189427,30,Site,2435
770268.305085118,6270703.52585772,30,Site,2436
770272.572235626,6270700.91982116,30,Site,2437
770276.839386134,6270698.3137846,30,Site,2438
770281.106536642,6270695.70774804,30,Site,2439
770285.37368715,6270693.10171148,30,Site,2440
770289.640837658,6270690.49567493,30,Site,2441
770293.907988166,6270687.88963837,30,Site,2442
770298.175138674,6270685.28360181,30,Site,2443
770302.442289182,6270682.67756525,30,Site,2444
770306.70943969,6270680.07152869,30,Site,2445
770310.976590198,6270677.46549214,30,Site,2446
770315.243740706,6270674.85945558,30,Site,2447
770319.510891214,6270672.25341902,30,Site,2448
770323.778041722,6270669.64738246,30,Site,2449
770328.04519223,6270667.0413459,30,Site,2450
770332.312342738,6270664.43530935,30,Site,2451
770336.579493247,6270661.82927279,30,Site,2452
770340.846643755,6270659.22323623,30,Site,2453
770345.113794263,6270656.61719967,30,Site,2454
770349.380944771,6270654.01116311,30,Site,2455
770353.648095279,6270651.40512656,30,Site,2456
770357.915245787,6270648.79909,30,Site,2457
770362.182396295,6270646.19305344,30,Site,2458
770366.449546803,6270643.58701688,30,Site,2459
770370.716697311,6270640.98098032,30,Site,2460
770374.983847819,6270638.37494377,30,Site,2461
770379.250998327,6270635.76890721,30,Site,2462
770383.518148835,6270633.16287065,30,Site,2463
770387.785299343,6270630.55683409,30,Site,2464
770392.052449851,6270627.95079753,30,Site,2465
770219.886084592,6270738.97850477,31,Site,2466
770224.153479307,6270736.37286812,31,Site,2467
770228.420874022,6270733.76723147,31,Site,2468
770232.688268737,6270731.16159482,31,Site,2469
770236.955663452,6270728.55595817,31,Site,2470
770241.223058168,6270725.95032153,31,Site,2471
770245.490452883,6270723.34468488,31,Site,2472
770249.757847598,6270720.73904823,31,Site,2473
